clip_id,class_id,freesound_start_time,freesound_end_time,salience,slice_file_name,class_label,hierarchy
159748-8-2-5,8,32.787195,36.787195,1,159748-8-2-5.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
164625-1-0-0,1,0.344326,0.817351,1,164625-1-0-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
103249-5-0-2,5,1.0,5.0,1,103249-5-0-2.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
174287-6-2-0,6,9.869694,11.843632,1,174287-6-2-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
188823-7-1-3,7,15.242981,19.242981,1,188823-7-1-3.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
39856-5-0-9,5,4.5,8.5,1,39856-5-0-9.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
14527-9-0-7,9,11.096771,15.096771,2,14527-9-0-7.wav,street_music,"['human_animal', 'human', 'street_music']"
159748-8-0-7,8,3.5,7.5,1,159748-8-0-7.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
79089-0-0-43,0,31.164375,35.164375,2,79089-0-0-43.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
192123-2-0-4,2,2.0,6.0,1,192123-2-0-4.wav,children_playing,"['human_animal', 'human', 'children_playing']"
58937-4-0-7,4,4.700341,8.700341,1,58937-4-0-7.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
105029-7-1-2,7,38.757219,42.757219,1,105029-7-1-2.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
175915-3-0-3,3,4.759606,8.759606,2,175915-3-0-3.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
119420-3-0-0,3,0.182207,3.17482,1,119420-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
180029-4-19-0,4,49.243055,53.243055,1,180029-4-19-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
103249-5-0-10,5,5.0,9.0,1,103249-5-0-10.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
105029-7-3-0,7,111.036033,115.036033,1,105029-7-3-0.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
14385-9-0-10,9,5.0,9.0,1,14385-9-0-10.wav,street_music,"['human_animal', 'human', 'street_music']"
171406-9-0-183,9,91.5,95.5,2,171406-9-0-183.wav,street_music,"['human_animal', 'human', 'street_music']"
187075-5-0-1,5,3.946779,7.946778999999999,2,187075-5-0-1.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
101729-0-0-40,0,20.0,24.0,2,101729-0-0-40.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
189988-0-0-2,0,1.0,5.0,1,189988-0-0-2.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
14385-9-0-14,9,7.0,11.0,1,14385-9-0-14.wav,street_music,"['human_animal', 'human', 'street_music']"
105029-7-3-4,7,113.036033,117.036033,1,105029-7-3-4.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
180156-1-8-0,1,25.488681,26.086759,2,180156-1-8-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
187075-5-0-5,5,5.946778999999999,9.946779,2,187075-5-0-5.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
196066-2-0-0,2,0.0,4.0,1,196066-2-0-0.wav,children_playing,"['human_animal', 'human', 'children_playing']"
145390-9-0-34,9,17.0,21.0,1,145390-9-0-34.wav,street_music,"['human_animal', 'human', 'street_music']"
98859-7-1-0,7,5.852907,7.863599,1,98859-7-1-0.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
180029-4-20-0,4,57.348067,59.595675,1,180029-4-20-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
103249-5-0-14,5,7.0,11.0,1,103249-5-0-14.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
79089-0-0-136,0,77.664375,81.664375,2,79089-0-0-136.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
155242-9-0-4,9,34.207686,38.207686,2,155242-9-0-4.wav,street_music,"['human_animal', 'human', 'street_music']"
79089-0-0-122,0,70.664375,74.664375,2,79089-0-0-122.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
105029-7-1-6,7,40.757219,44.757219,1,105029-7-1-6.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
192123-2-0-0,2,0.0,4.0,1,192123-2-0-0.wav,children_playing,"['human_animal', 'human', 'children_playing']"
159745-8-0-0,8,0.291412,1.699906,1,159745-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
52740-3-0-0,3,68.09769,72.09769,2,52740-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
159748-8-0-3,8,1.5,5.5,1,159748-8-0-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
14527-9-0-3,9,9.096771,13.096771,2,14527-9-0-3.wav,street_music,"['human_animal', 'human', 'street_music']"
155242-9-0-15,9,39.707686,43.707686,2,155242-9-0-15.wav,street_music,"['human_animal', 'human', 'street_music']"
155044-9-0-11,9,5.5,9.5,1,155044-9-0-11.wav,street_music,"['human_animal', 'human', 'street_music']"
81117-4-0-0,4,0.70594,4.70594,1,81117-4-0-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
157866-8-0-19,8,9.5,13.5,1,157866-8-0-19.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
103249-5-0-6,5,3.0,7.0,1,103249-5-0-6.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
159748-8-2-1,8,30.787195,34.787195,1,159748-8-2-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
157866-8-0-25,8,12.5,16.5,1,157866-8-0-25.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
157866-8-0-24,8,12.0,16.0,1,157866-8-0-24.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
103249-5-0-7,5,3.5,7.5,1,103249-5-0-7.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
155044-9-0-38,9,19.0,23.0,1,155044-9-0-38.wav,street_music,"['human_animal', 'human', 'street_music']"
159748-8-2-0,8,30.287195,34.287195,1,159748-8-2-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
119809-7-0-6,7,3.467382,7.467382000000001,2,119809-7-0-6.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
157866-8-0-18,8,9.0,13.0,1,157866-8-0-18.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
81117-4-0-1,4,1.20594,5.20594,1,81117-4-0-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
180937-4-2-2,4,490.581285,494.581285,2,180937-4-2-2.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
14527-9-0-2,9,8.596771,12.596771,2,14527-9-0-2.wav,street_music,"['human_animal', 'human', 'street_music']"
116483-3-0-1,3,0.5,4.5,1,116483-3-0-1.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
159748-8-0-2,8,1.0,5.0,1,159748-8-0-2.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
52740-3-0-1,3,68.59769,72.59769,2,52740-3-0-1.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
159735-2-0-22,2,11.0,15.0,1,159735-2-0-22.wav,children_playing,"['human_animal', 'human', 'children_playing']"
136399-6-0-0,6,0.0,3.353689,1,136399-6-0-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
152588-3-3-0,3,19.65919,22.464192,1,152588-3-3-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
58937-4-0-2,4,2.200341,6.200341,1,58937-4-0-2.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
62567-5-0-10,5,5.0,9.0,1,62567-5-0-10.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
79089-0-0-52,0,35.664375,39.664375,2,79089-0-0-52.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
180937-4-1-30,4,318.481213,322.481213,2,180937-4-1-30.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
180029-4-5-0,4,17.742484,20.228475,1,180029-4-5-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
105029-7-1-7,7,41.257219,45.257219,1,105029-7-1-7.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
79089-0-0-123,0,71.164375,75.164375,2,79089-0-0-123.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
185374-9-0-33,9,24.266465,28.266465,1,185374-9-0-33.wav,street_music,"['human_animal', 'human', 'street_music']"
152570-9-1-41,9,87.553778,91.553778,1,152570-9-1-41.wav,street_music,"['human_animal', 'human', 'street_music']"
103249-5-0-15,5,7.5,11.5,1,103249-5-0-15.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
79089-0-0-6,0,12.664375,16.664375,2,79089-0-0-6.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
145683-6-2-0,6,11.172041,12.092583,2,145683-6-2-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
165567-3-2-0,3,12.111718,14.759624,2,165567-3-2-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
196066-2-0-1,2,0.5,4.5,1,196066-2-0-1.wav,children_playing,"['human_animal', 'human', 'children_playing']"
187075-5-0-4,5,5.446778999999999,9.446779,2,187075-5-0-4.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
105029-7-3-5,7,113.536033,117.536033,1,105029-7-3-5.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
105029-7-3-7,7,114.536033,118.536033,1,105029-7-3-7.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
14385-9-0-17,9,8.5,12.5,1,14385-9-0-17.wav,street_music,"['human_animal', 'human', 'street_music']"
187075-5-0-6,5,6.446778999999999,10.446779,2,187075-5-0-6.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
189988-0-0-5,0,2.5,6.5,1,189988-0-0-5.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
180029-4-7-0,4,23.32745,24.34909,1,180029-4-7-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
188823-7-5-0,7,48.524018,52.524018,1,188823-7-5-0.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
165454-0-0-8,0,4.0,8.0,1,165454-0-0-8.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
58937-4-2-2,4,49.013621,53.013621,1,58937-4-2-2.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
79089-0-0-4,0,11.664375,15.664375,2,79089-0-0-4.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
103249-5-0-17,5,8.5,12.5,1,103249-5-0-17.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
105029-7-1-5,7,40.257219,44.257219,1,105029-7-1-5.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
79089-0-0-135,0,77.164375,81.164375,2,79089-0-0-135.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
165567-3-0-0,3,0.147106,4.147106,2,165567-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
58937-4-0-0,4,1.200341,5.200341,1,58937-4-0-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
145683-6-0-0,6,2.970842,4.205206,2,145683-6-0-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
85664-3-0-0,3,0.0,0.653061,1,85664-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
71082-4-1-0,4,2.551296,4.351435,1,71082-4-1-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
52740-3-0-3,3,69.59769,73.59769,2,52740-3-0-3.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
159735-2-0-34,2,17.0,21.0,1,159735-2-0-34.wav,children_playing,"['human_animal', 'human', 'children_playing']"
14527-9-0-0,9,7.596771,11.596771,2,14527-9-0-0.wav,street_music,"['human_animal', 'human', 'street_music']"
159748-8-0-0,8,0.0,4.0,1,159748-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
136399-6-2-0,6,10.010255,13.262317,1,136399-6-2-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
152588-3-1-0,3,5.464916,9.464915999999999,1,152588-3-1-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
79584-3-1-2,3,38.833412,42.833412,1,79584-3-1-2.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
81117-4-0-3,4,2.20594,6.20594,1,81117-4-0-3.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
119809-7-0-4,7,2.467382,6.467382000000001,2,119809-7-0-4.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
157866-8-0-26,8,13.0,17.0,1,157866-8-0-26.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
101729-0-0-9,0,4.5,8.5,2,101729-0-0-9.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
159748-8-2-2,8,31.287195,35.287195,1,159748-8-2-2.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
103249-5-0-5,5,2.5,6.5,1,103249-5-0-5.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
159748-8-2-3,8,31.787195,35.787195,1,159748-8-2-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
103249-5-0-4,5,2.0,6.0,1,103249-5-0-4.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
157866-8-0-27,8,13.5,17.5,1,157866-8-0-27.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
119809-7-0-5,7,2.967382,6.967382000000001,2,119809-7-0-5.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
81117-4-0-2,4,1.70594,5.70594,1,81117-4-0-2.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
180937-4-2-1,4,490.081285,494.081285,2,180937-4-2-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
116483-3-0-2,3,1.0,5.0,1,116483-3-0-2.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
159748-8-0-1,8,0.5,4.5,1,159748-8-0-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
52740-3-0-2,3,69.09769,73.09769,2,52740-3-0-2.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
81722-3-0-28,3,14.0,18.0,2,81722-3-0-28.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
79089-0-0-51,0,35.164375,39.164375,2,79089-0-0-51.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
152570-9-1-81,9,107.553778,111.553778,1,152570-9-1-81.wav,street_music,"['human_animal', 'human', 'street_music']"
180937-4-1-27,4,316.981213,320.981213,2,180937-4-1-27.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
185374-9-0-18,9,16.766465,20.766465,1,185374-9-0-18.wav,street_music,"['human_animal', 'human', 'street_music']"
204067-2-0-39,2,19.5,23.5,1,204067-2-0-39.wav,children_playing,"['human_animal', 'human', 'children_playing']"
185374-9-0-30,9,22.766465,26.766465,1,185374-9-0-30.wav,street_music,"['human_animal', 'human', 'street_music']"
152570-9-1-42,9,88.053778,92.053778,1,152570-9-1-42.wav,street_music,"['human_animal', 'human', 'street_music']"
79089-0-0-92,0,55.664375,59.664375,2,79089-0-0-92.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
79089-0-0-134,0,76.664375,80.664375,2,79089-0-0-134.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
105029-7-1-4,7,39.757219,43.757219,1,105029-7-1-4.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
165454-0-0-9,0,4.5,8.5,1,165454-0-0-9.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
103249-5-0-16,5,8.0,12.0,1,103249-5-0-16.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
159735-2-0-121,2,60.5,64.5,1,159735-2-0-121.wav,children_playing,"['human_animal', 'human', 'children_playing']"
145390-9-0-22,9,11.0,15.0,1,145390-9-0-22.wav,street_music,"['human_animal', 'human', 'street_music']"
189988-0-0-4,0,2.0,6.0,1,189988-0-0-4.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
187075-5-0-7,5,6.946778999999999,10.946779,2,187075-5-0-7.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
105029-7-3-6,7,114.036033,118.036033,1,105029-7-3-6.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
54187-1-0-4,1,2.189361,6.189361,1,54187-1-0-4.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
99500-2-0-29,2,14.5,18.5,2,99500-2-0-29.wav,children_playing,"['human_animal', 'human', 'children_playing']"
149929-9-1-0,9,22.52623,26.52623,1,149929-9-1-0.wav,street_music,"['human_animal', 'human', 'street_music']"
50223-3-0-10,3,7.308085999999999,11.308086,2,50223-3-0-10.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
50223-3-0-6,3,5.308085999999999,9.308086,2,50223-3-0-6.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
207211-2-0-11,2,5.5,9.5,1,207211-2-0-11.wav,children_playing,"['human_animal', 'human', 'children_playing']"
165454-0-0-4,0,2.0,6.0,1,165454-0-0-4.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
180156-1-6-0,1,17.977524,21.882622,2,180156-1-6-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
145390-9-0-13,9,6.5,10.5,1,145390-9-0-13.wav,street_music,"['human_animal', 'human', 'street_music']"
105029-7-1-9,7,42.257219,46.257219,1,105029-7-1-9.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
105088-3-0-11,3,5.5,9.5,1,105088-3-0-11.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
204067-2-0-20,2,10.0,14.0,1,204067-2-0-20.wav,children_playing,"['human_animal', 'human', 'children_playing']"
105029-7-2-16,7,81.527216,85.527216,1,105029-7-2-16.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
13579-2-0-15,2,9.119075,13.119075,1,13579-2-0-15.wav,children_playing,"['human_animal', 'human', 'children_playing']"
79089-0-0-48,0,33.664375,37.664375,2,79089-0-0-48.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
79089-0-0-60,0,39.664375,43.664375,2,79089-0-0-60.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
69777-3-0-0,3,0.0,4.0,2,69777-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
39856-5-0-2,5,1.0,5.0,1,39856-5-0-2.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
180156-1-12-0,1,37.221566,37.432653,2,180156-1-12-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
137815-4-0-0,4,0.206472,4.206472,1,137815-4-0-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
119449-5-0-2,5,2.381958,6.381958,1,119449-5-0-2.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
174786-2-0-39,2,19.5,23.5,1,174786-2-0-39.wav,children_playing,"['human_animal', 'human', 'children_playing']"
157866-8-0-16,8,8.0,12.0,1,157866-8-0-16.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
145390-9-0-3,9,1.5,5.5,1,145390-9-0-3.wav,street_music,"['human_animal', 'human', 'street_music']"
66601-8-0-0,8,71.060543,75.060543,2,66601-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
103249-5-0-9,5,4.5,8.5,1,103249-5-0-9.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
180029-4-13-0,4,33.441687,34.054671,1,180029-4-13-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
101729-0-0-4,0,2.0,6.0,2,101729-0-0-4.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
66601-8-0-1,8,71.560543,75.560543,2,66601-8-0-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
155044-9-0-37,9,18.5,22.5,1,155044-9-0-37.wav,street_music,"['human_animal', 'human', 'street_music']"
103249-5-0-8,5,4.0,8.0,1,103249-5-0-8.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
157866-8-0-17,8,8.5,12.5,1,157866-8-0-17.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
119449-5-0-3,5,2.881958,6.881958,1,119449-5-0-3.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
137815-4-0-1,4,0.706472,4.706472,1,137815-4-0-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
155242-9-0-27,9,45.707686,49.707686,2,155242-9-0-27.wav,street_music,"['human_animal', 'human', 'street_music']"
159735-2-0-11,2,5.5,9.5,1,159735-2-0-11.wav,children_playing,"['human_animal', 'human', 'children_playing']"
25038-6-1-0,6,1.754709,3.150612,1,25038-6-1-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
39856-5-0-3,5,1.5,5.5,1,39856-5-0-3.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
69777-3-0-1,3,0.5,4.5,2,69777-3-0-1.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
137803-3-0-2,3,1.0,5.0,1,137803-3-0-2.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
180937-4-3-12,4,540.29791,544.29791,1,180937-4-3-12.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
175843-1-0-0,1,0.076205,0.972825,1,175843-1-0-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
79089-0-0-75,0,47.164375,51.164375,2,79089-0-0-75.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
194310-9-0-15,9,7.5,11.5,2,194310-9-0-15.wav,street_music,"['human_animal', 'human', 'street_music']"
178118-3-0-0,3,0.0,0.723588,2,178118-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
105088-3-0-10,3,5.0,9.0,1,105088-3-0-10.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
105029-7-1-8,7,41.757219,45.757219,1,105029-7-1-8.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
204067-2-0-35,2,17.5,21.5,1,204067-2-0-35.wav,children_playing,"['human_animal', 'human', 'children_playing']"
79089-0-0-138,0,78.664375,82.664375,2,79089-0-0-138.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
165454-0-0-5,0,2.5,6.5,1,165454-0-0-5.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
149929-9-1-1,9,23.02623,27.02623,1,149929-9-1-1.wav,street_music,"['human_animal', 'human', 'street_music']"
155312-3-0-0,3,0.0,4.0,1,155312-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
178118-3-2-0,3,7.420988,8.523199,2,178118-3-2-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
171406-9-0-90,9,45.0,49.0,2,171406-9-0-90.wav,street_music,"['human_animal', 'human', 'street_music']"
22882-5-0-0,5,0.0,4.0,1,22882-5-0-0.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
180029-4-9-0,4,26.494534,28.708088,1,180029-4-9-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
103249-5-0-18,5,9.0,13.0,1,103249-5-0-18.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
165454-0-0-7,0,3.5,7.5,1,165454-0-0-7.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
185374-9-0-16,9,15.766465,19.766465,1,185374-9-0-16.wav,street_music,"['human_animal', 'human', 'street_music']"
13579-2-0-16,2,9.619075,13.619075,1,13579-2-0-16.wav,children_playing,"['human_animal', 'human', 'children_playing']"
105029-7-2-15,7,81.027216,85.027216,1,105029-7-2-15.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
79089-0-0-106,0,62.664375,66.664375,2,79089-0-0-106.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
27068-1-0-0,1,26.451322,26.667696,2,27068-1-0-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
85661-3-0-0,3,0.0,1.149388,1,85661-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
79089-0-0-63,0,41.164375,45.164375,2,79089-0-0-63.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
81722-3-0-26,3,13.0,17.0,2,81722-3-0-26.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
137803-3-0-0,3,0.0,4.0,1,137803-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
39856-5-0-1,5,0.5,4.5,1,39856-5-0-1.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
137815-4-0-3,4,1.706472,5.706472,1,137815-4-0-3.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
157866-8-0-15,8,7.5,11.5,1,157866-8-0-15.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
119449-5-0-1,5,1.881958,5.881958,1,119449-5-0-1.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
66601-8-0-3,8,72.560543,76.560543,2,66601-8-0-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
101729-0-0-6,0,3.0,7.0,2,101729-0-0-6.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
66601-8-0-2,8,72.060543,76.060543,2,66601-8-0-2.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
119449-5-0-0,5,1.381958,5.381958,1,119449-5-0-0.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
57105-3-4-2,3,263.540334,267.540334,2,57105-3-4-2.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
157866-8-0-14,8,7.0,11.0,1,157866-8-0-14.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
137815-4-0-2,4,1.206472,5.206472,1,137815-4-0-2.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
52171-3-2-0,3,9.321562,9.810929,2,52171-3-2-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
180029-4-11-0,4,30.61515,31.398407,1,180029-4-11-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
39856-5-0-0,5,0.0,4.0,1,39856-5-0-0.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
159735-2-0-9,2,4.5,8.5,1,159735-2-0-9.wav,children_playing,"['human_animal', 'human', 'children_playing']"
146249-4-0-0,4,0.0,1.099771,1,146249-4-0-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
69777-3-0-2,3,1.0,5.0,2,69777-3-0-2.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
137803-3-0-1,3,0.5,4.5,1,137803-3-0-1.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
168906-9-0-47,9,23.5,27.5,1,168906-9-0-47.wav,street_music,"['human_animal', 'human', 'street_music']"
180156-1-10-0,1,28.654977,30.114991,2,180156-1-10-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
