clip_id,audio_path,class_id,class_label,fold,hierarchy
62048-3-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/62048-3-0-4.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
170022-0-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/170022-0-0-0.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
76085-4-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/76085-4-0-6.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
133090-2-0-37,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/133090-2-0-37.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
180132-4-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/180132-4-3-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
162103-0-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/162103-0-0-11.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
180134-4-2-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/180134-4-2-13.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
80589-0-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/80589-0-0-4.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
145206-6-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/145206-6-3-0.wav,6,gun_shot,8,"['impact', 'hazardous', 'gun_shot']"
81787-2-0-48,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/81787-2-0-48.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
54383-0-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/54383-0-0-11.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
180134-4-2-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/180134-4-2-11.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
162103-0-0-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/162103-0-0-13.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
71309-1-0-8,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71309-1-0-8.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
52633-3-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/52633-3-0-2.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
157868-8-0-17,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-17.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
180132-4-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/180132-4-1-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
133473-8-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/133473-8-0-0.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
142003-2-0-21,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/142003-2-0-21.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
171464-3-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/171464-3-1-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
76085-4-0-61,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/76085-4-0-61.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
177726-0-0-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-13.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
74677-0-0-58,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-58.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
110688-3-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/110688-3-0-11.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
74677-0-0-64,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-64.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
36429-2-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/36429-2-0-7.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
34866-9-0-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/34866-9-0-10.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
107090-1-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/107090-1-1-0.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
180134-4-1-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/180134-4-1-7.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
41364-9-0-22,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/41364-9-0-22.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
113203-5-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/113203-5-0-5.wav,5,engine_idling,8,"['vehicle', 'vehicle_operation', 'engine_idling']"
194733-9-0-16,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/194733-9-0-16.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
41364-9-0-23,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/41364-9-0-23.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
113203-5-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/113203-5-0-4.wav,5,engine_idling,8,"['vehicle', 'vehicle_operation', 'engine_idling']"
36429-2-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/36429-2-0-6.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
34866-9-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/34866-9-0-11.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
160016-2-0-26,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/160016-2-0-26.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
26176-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/26176-1-0-0.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
177726-0-0-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-12.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
17009-2-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/17009-2-0-3.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
207214-2-0-31,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/207214-2-0-31.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
113203-5-4-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/113203-5-4-0.wav,5,engine_idling,8,"['vehicle', 'vehicle_operation', 'engine_idling']"
133473-8-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/133473-8-0-1.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
142003-2-0-20,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/142003-2-0-20.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
157868-8-0-16,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-16.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
55013-3-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/55013-3-0-3.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
115240-9-0-28,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/115240-9-0-28.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
162103-0-0-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/162103-0-0-12.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
133090-2-0-20,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/133090-2-0-20.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
54383-0-0-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/54383-0-0-10.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
81787-2-0-49,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/81787-2-0-49.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
50668-5-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/50668-5-1-0.wav,5,engine_idling,8,"['vehicle', 'vehicle_operation', 'engine_idling']"
113203-5-8-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/113203-5-8-0.wav,5,engine_idling,8,"['vehicle', 'vehicle_operation', 'engine_idling']"
167702-4-7-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/167702-4-7-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
117181-8-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/117181-8-0-0.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
71309-1-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71309-1-0-4.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
171243-9-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/171243-9-0-11.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
157868-8-0-27,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-27.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
74677-0-0-130,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-130.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
162433-6-6-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/162433-6-6-0.wav,6,gun_shot,8,"['impact', 'hazardous', 'gun_shot']"
71177-8-1-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71177-8-1-2.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
177726-0-0-23,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-23.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
177726-0-0-37,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-37.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
125678-7-1-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-1-6.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
4918-3-4-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/4918-3-4-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
189825-9-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/189825-9-0-3.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
68080-7-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/68080-7-0-6.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
193699-2-0-33,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/193699-2-0-33.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
125678-7-3-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-3-4.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
113203-5-0-8,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/113203-5-0-8.wav,5,engine_idling,8,"['vehicle', 'vehicle_operation', 'engine_idling']"
125678-7-3-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-3-5.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
189846-3-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/189846-3-3-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
168037-4-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/168037-4-2-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
193699-2-0-32,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/193699-2-0-32.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
33340-7-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/33340-7-1-0.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
74677-0-0-69,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-69.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
68080-7-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/68080-7-0-7.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
189825-9-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/189825-9-0-2.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
125678-7-1-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-1-7.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
44110-3-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/44110-3-1-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
177726-0-0-36,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-36.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
71177-8-1-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71177-8-1-3.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
7390-9-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/7390-9-0-0.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
155217-9-0-27,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/155217-9-0-27.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
177726-0-0-22,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-22.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
174873-3-5-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/174873-3-5-10.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
155283-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/155283-1-0-0.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
157868-8-0-26,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-26.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
39967-9-0-100,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/39967-9-0-100.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
33340-7-13-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/33340-7-13-0.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
76085-4-0-93,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/76085-4-0-93.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
24728-7-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/24728-7-2-0.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
71309-1-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71309-1-0-5.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
117181-8-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/117181-8-0-1.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
133090-2-0-38,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/133090-2-0-38.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
167702-4-7-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/167702-4-7-1.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
33340-7-11-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/33340-7-11-0.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
24728-7-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/24728-7-0-0.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
96159-4-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/96159-4-1-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
99179-9-0-53,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/99179-9-0-53.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
95549-3-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/95549-3-0-7.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
117181-8-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/117181-8-0-3.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
71309-1-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71309-1-0-7.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
59595-4-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/59595-4-0-1.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
157868-8-0-18,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-18.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
157868-8-0-24,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-24.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
14386-9-0-16,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/14386-9-0-16.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
174873-3-5-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/174873-3-5-12.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
74677-0-0-94,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-94.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
177726-0-0-34,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-34.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
66324-9-0-30,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/66324-9-0-30.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
33340-7-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/33340-7-3-0.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
71177-8-1-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71177-8-1-1.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
31325-3-1-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/31325-3-1-1.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
125678-7-1-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-1-5.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
189846-3-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/189846-3-1-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
168037-4-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/168037-4-0-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
74677-0-0-57,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-57.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
68080-7-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/68080-7-0-5.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
189825-9-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/189825-9-0-0.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
164626-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/164626-1-0-0.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
196561-3-0-44,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/196561-3-0-44.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
16860-9-0-45,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/16860-9-0-45.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
44110-3-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/44110-3-3-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
72015-2-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/72015-2-0-4.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
125678-7-3-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-3-7.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
180134-4-1-8,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/180134-4-1-8.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
41364-9-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/41364-9-0-11.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
25039-6-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/25039-6-0-0.wav,6,gun_shot,8,"['impact', 'hazardous', 'gun_shot']"
207369-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/207369-3-0-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
180134-4-1-9,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/180134-4-1-9.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
175856-1-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/175856-1-1-0.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
125678-7-3-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-3-6.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
72015-2-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/72015-2-0-5.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
179039-9-0-30,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/179039-9-0-30.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
16860-9-0-50,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/16860-9-0-50.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
160016-2-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/160016-2-0-5.wav,2,children_playing,8,"['human_animal', 'human', 'children_playing']"
189825-9-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/189825-9-0-1.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
74677-0-0-56,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-56.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
68080-7-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/68080-7-0-4.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
125678-7-1-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-1-4.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
174285-6-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/174285-6-1-0.wav,6,gun_shot,8,"['impact', 'hazardous', 'gun_shot']"
31325-3-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/31325-3-1-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
66324-9-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/66324-9-0-19.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
177726-0-0-21,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/177726-0-0-21.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
71177-8-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71177-8-1-0.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
7390-9-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/7390-9-0-3.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
74677-0-0-95,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/74677-0-0-95.wav,0,air_conditioner,8,"['mechanical', 'machinery', 'air_conditioner']"
174873-3-5-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/174873-3-5-13.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
151069-6-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/151069-6-0-0.wav,6,gun_shot,8,"['impact', 'hazardous', 'gun_shot']"
14386-9-0-17,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/14386-9-0-17.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
157868-8-0-25,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-25.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
157868-8-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-19.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
167702-4-5-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/167702-4-5-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
59595-4-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/59595-4-0-0.wav,4,drilling,8,"['mechanical', 'construction_tools', 'drilling']"
66599-9-0-17,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/66599-9-0-17.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
71309-1-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71309-1-0-6.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
162433-6-4-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/162433-6-4-0.wav,6,gun_shot,8,"['impact', 'hazardous', 'gun_shot']"
117181-8-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/117181-8-0-2.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
95549-3-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/95549-3-0-6.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
155217-9-1-58,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/155217-9-1-58.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
71309-1-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71309-1-0-2.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
7390-9-1-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/7390-9-1-12.wav,9,street_music,8,"['human_animal', 'human', 'street_music']"
91209-5-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/91209-5-0-2.wav,5,engine_idling,8,"['vehicle', 'vehicle_operation', 'engine_idling']"
52633-3-0-8,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/52633-3-0-8.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
117181-8-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/117181-8-0-6.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
157868-8-0-21,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/157868-8-0-21.wav,8,siren,8,"['vehicle', 'vehicle_signal', 'siren']"
61077-3-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/61077-3-3-0.wav,3,dog_bark,8,"['human_animal', 'animal', 'dog_bark']"
71309-1-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/71309-1-2-0.wav,1,car_horn,8,"['vehicle', 'vehicle_signal', 'car_horn']"
125678-7-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold8/125678-7-1-0.wav,7,jackhammer,8,"['mechanical', 'construction_tools', 'jackhammer']"
